path,label,class_name,folder
data/High/custom_safe_highway_0151.jpg,2,High Risk,High
data/Safe/int_video2_frame000372.jpg,0,Safe,Safe
data/Safe/int_video1_frame000480.jpg,0,Safe,Safe
data/High/yt_video3_frame011278.jpg,2,High Risk,High
data/High/yt_video2_frame001789.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0118.jpg,2,High Risk,High
data/Moderate/yt_video2_frame000027.jpg,1,Moderate Risk,Moderate
data/High/custom_high_risk_rain_0041.jpg,2,High Risk,High
data/High/yt_video2_frame002056.jpg,2,High Risk,High
data/Safe/custom_high_risk_rain_0154.jpg,0,Safe,Safe
data/High/yt_video3_frame012254.jpg,2,High Risk,High
data/High/frame8666_image.jpg,2,High Risk,High
data/High/yt_video3_frame007766.jpg,2,High Risk,High
data/Safe/int_video1_frame000137.jpg,0,Safe,Safe
data/Safe/int_video1_frame000475.jpg,0,Safe,Safe
data/High/0003725_label.png,2,High Risk,High
data/Safe/int_video1_frame000199.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001397.jpg,0,Safe,Safe
data/Safe/int_video1_frame000156.jpg,0,Safe,Safe
data/High/yt_video1_frame002975.jpg,2,High Risk,High
data/High/frame11266_inst_label.png,2,High Risk,High
data/High/0012289_label.png,2,High Risk,High
data/High/frame4589_label.png,2,High Risk,High
data/High/yt_video2_frame000881.jpg,2,High Risk,High
data/High/int_video3_frame001218.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0095.jpg,0,Safe,Safe
data/Moderate/4bf7ecd6-ba913580.jpg,1,Moderate Risk,Moderate
data/Safe/custom_safe_highway_0099.jpg,0,Safe,Safe
data/Safe/int_video3_frame002856.jpg,0,Safe,Safe
data/Safe/custom_moderate_city_traffic_0147.jpg,0,Safe,Safe
data/High/frame15144_label.png,2,High Risk,High
data/High/yt_video2_frame003442.jpg,2,High Risk,High
data/Safe/yt_video3_frame002092.jpg,0,Safe,Safe
data/High/yt_video3_frame004638.jpg,2,High Risk,High
data/High/09b978e2-d23f214b.jpg,2,High Risk,High
data/High/yt_video3_frame011427.jpg,2,High Risk,High
data/High/frame32762_image.jpg,2,High Risk,High
data/Safe/int_video3_frame005516.jpg,0,Safe,Safe
data/High/frame10158_image.jpg,2,High Risk,High
data/High/77bdbeb0-e5288446.jpg,2,High Risk,High
data/High/76c7bdb4-01d368b2.jpg,2,High Risk,High
data/High/126888_image.jpg,2,High Risk,High
data/Safe/yt_video3_frame006931.jpg,0,Safe,Safe
data/Safe/custom_safe_highway_0106.jpg,0,Safe,Safe
data/High/0dd60c33-657759b7.jpg,2,High Risk,High
data/High/frame7320_image.jpg,2,High Risk,High
data/Safe/int_video2_frame000623.jpg,0,Safe,Safe
data/Safe/int_video2_frame000414.jpg,0,Safe,Safe
data/Safe/int_video1_frame000547.jpg,0,Safe,Safe
data/High/int_video3_frame004792.jpg,2,High Risk,High
data/High/027076_inst_label.png,2,High Risk,High
data/High/int_video3_frame004879.jpg,2,High Risk,High
data/High/yt_video2_frame000275.jpg,2,High Risk,High
data/High/int_video3_frame003665.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0126.jpg,2,High Risk,High
data/Safe/015885_image.jpg,0,Safe,Safe
data/High/yt_video3_frame011756.jpg,2,High Risk,High
data/High/9e7cb14a-4c53e164.jpg,2,High Risk,High
data/High/custom_safe_highway_0048.jpg,2,High Risk,High
data/Safe/custom_high_risk_rain_0151.jpg,0,Safe,Safe
data/High/455768_image.jpg,2,High Risk,High
data/Safe/int_video1_frame000447.jpg,0,Safe,Safe
data/High/yt_video3_frame011329.jpg,2,High Risk,High
data/High/yt_video2_frame003732.jpg,2,High Risk,High
data/High/yt_video1_frame001453.jpg,2,High Risk,High
data/High/aa94c316-ef205437.jpg,2,High Risk,High
data/High/yt_video3_frame007734.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0134.jpg,0,Safe,Safe
data/Safe/856978_image.jpg,0,Safe,Safe
data/Safe/int_video3_frame002754.jpg,0,Safe,Safe
data/High/13dcc2ca-5e94475c.jpg,2,High Risk,High
data/High/yt_video3_frame003353.jpg,2,High Risk,High
data/Moderate/yt_video2_frame003280.jpg,1,Moderate Risk,Moderate
data/Safe/int_video1_frame000616.jpg,0,Safe,Safe
data/High/a4bf9dc8-abba9b3e.jpg,2,High Risk,High
data/Moderate/yt_video2_frame004698.jpg,1,Moderate Risk,Moderate
data/Safe/custom_safe_highway_0098.jpg,0,Safe,Safe
data/High/frame24567_inst_label.png,2,High Risk,High
data/High/008dd3b9-4b6790d5.jpg,2,High Risk,High
data/High/int_video3_frame001825.jpg,2,High Risk,High
data/Safe/int_video2_frame000420.jpg,0,Safe,Safe
data/High/092468_inst_label.png,2,High Risk,High
data/High/custom_high_risk_rain_0064.jpg,2,High Risk,High
data/High/yt_video1_frame000033.jpg,2,High Risk,High
data/Safe/yt_video3_frame001992.jpg,0,Safe,Safe
data/Safe/yt_video3_frame006449.jpg,0,Safe,Safe
data/Safe/yt_video3_frame001997.jpg,0,Safe,Safe
data/Safe/int_video3_frame005218.jpg,0,Safe,Safe
data/High/32e9754a-6a15e790.jpg,2,High Risk,High
data/Safe/int_video1_frame000564.jpg,0,Safe,Safe
data/Safe/int_video3_frame003834.jpg,0,Safe,Safe
data/High/0045748_image.jpg,2,High Risk,High
data/High/yt_video2_frame003752.jpg,2,High Risk,High
data/High/frame11832_image.jpg,2,High Risk,High
data/Safe/int_video3_frame003246.jpg,0,Safe,Safe
data/Safe/int_video3_frame001350.jpg,0,Safe,Safe
data/Safe/int_video1_frame000223.jpg,0,Safe,Safe
data/High/yt_video2_frame001991.jpg,2,High Risk,High
data/Safe/int_video2_frame000544.jpg,0,Safe,Safe
data/Safe/58ef8c61-875a1660.jpg,0,Safe,Safe
data/High/int_video3_frame003340.jpg,2,High Risk,High
data/High/01079b7f-54afc9ad.jpg,2,High Risk,High
data/Safe/int_video3_frame000808.jpg,0,Safe,Safe
data/High/yt_video3_frame008422.jpg,2,High Risk,High
data/Safe/int_video1_frame000560.jpg,0,Safe,Safe
data/Safe/int_video2_frame000427.jpg,0,Safe,Safe
data/Safe/int_video1_frame000427.jpg,0,Safe,Safe
data/High/yt_video3_frame004350.jpg,2,High Risk,High
data/Safe/int_video1_frame000163.jpg,0,Safe,Safe
data/High/yt_video1_frame002062.jpg,2,High Risk,High
data/High/yt_video2_frame000690.jpg,2,High Risk,High
data/High/662706_image.jpg,2,High Risk,High
data/Safe/int_video1_frame000278.jpg,0,Safe,Safe
data/High/5b9a2480-c376fa5e.jpg,2,High Risk,High
data/High/yt_video1_frame002651.jpg,2,High Risk,High
data/Safe/int_video1_frame000169.jpg,0,Safe,Safe
data/High/aba98642-736b011e.jpg,2,High Risk,High
data/High/frame58999_image.jpg,2,High Risk,High
data/Safe/int_video3_frame002508.jpg,0,Safe,Safe
data/High/yt_video1_frame000824.jpg,2,High Risk,High
data/Safe/int_video1_frame000081.jpg,0,Safe,Safe
data/High/frame0719_label.png,2,High Risk,High
data/High/0014750_inst_label.png,2,High Risk,High
data/High/b7d13f97-221ebf7b.jpg,2,High Risk,High
data/High/39e7b768-dc89c5e4.jpg,2,High Risk,High
data/High/9f4b1d25-b7b1f112.jpg,2,High Risk,High
data/High/yt_video3_frame002999.jpg,2,High Risk,High
data/High/custom_safe_highway_0044.jpg,2,High Risk,High
data/Safe/int_video2_frame000266.jpg,0,Safe,Safe
data/Safe/yt_video1_frame000593.jpg,0,Safe,Safe
data/Safe/a1d0d116-a9a2ffdb.jpg,0,Safe,Safe
data/Safe/int_video1_frame000294.jpg,0,Safe,Safe
data/High/50e1d290-96983c00.jpg,2,High Risk,High
data/High/yt_video3_frame003083.jpg,2,High Risk,High
data/Safe/yt_video2_frame002245.jpg,0,Safe,Safe
data/High/04095551-efe2622a.jpg,2,High Risk,High
data/High/c172eb28-fbd07793.jpg,2,High Risk,High
data/High/0830c485-03dfa954.jpg,2,High Risk,High
data/Safe/int_video1_frame000120.jpg,0,Safe,Safe
data/Safe/int_video1_frame000371.jpg,0,Safe,Safe
data/High/97687efb-5ded65c2.jpg,2,High Risk,High
data/Safe/799360_image.jpg,0,Safe,Safe
data/High/939003_image.jpg,2,High Risk,High
data/High/505e5618-fb1473c2.jpg,2,High Risk,High
data/Safe/int_video2_frame000525.jpg,0,Safe,Safe
data/High/0017148_inst_label.png,2,High Risk,High
data/Safe/int_video2_frame000311.jpg,0,Safe,Safe
data/Safe/int_video1_frame000321.jpg,0,Safe,Safe
data/Safe/int_video3_frame004921.jpg,0,Safe,Safe
data/High/8735afd9-4b2fe23d.jpg,2,High Risk,High
data/Safe/int_video2_frame000150.jpg,0,Safe,Safe
data/Moderate/yt_video1_frame000062.jpg,1,Moderate Risk,Moderate
data/Safe/int_video2_frame000131.jpg,0,Safe,Safe
data/Safe/yt_video3_frame000907.jpg,0,Safe,Safe
data/High/be819732-9cff62ba.jpg,2,High Risk,High
data/Moderate/8d8b8726-94a90861.jpg,1,Moderate Risk,Moderate
data/Safe/int_video1_frame000018.jpg,0,Safe,Safe
data/High/int_video3_frame002687.jpg,2,High Risk,High
data/High/yt_video2_frame000890.jpg,2,High Risk,High
data/High/60bce1e9-71452726.jpg,2,High Risk,High
data/High/yt_video2_frame003800.jpg,2,High Risk,High
data/High/yt_video2_frame000387.jpg,2,High Risk,High
data/High/yt_video1_frame000265.jpg,2,High Risk,High
data/High/a55bf6a5-45499cd2.jpg,2,High Risk,High
data/High/1132376c-225a7e0f.jpg,2,High Risk,High
data/Moderate/int_video3_frame000897.jpg,1,Moderate Risk,Moderate
data/Moderate/custom_moderate_city_traffic_0156.jpg,1,Moderate Risk,Moderate
data/High/yt_video2_frame004005.jpg,2,High Risk,High
data/High/777e81af-58abfcb1.jpg,2,High Risk,High
data/High/568006_inst_label.png,2,High Risk,High
data/Safe/int_video2_frame000264.jpg,0,Safe,Safe
data/High/1905dbc0-d6b8dbb8.jpg,2,High Risk,High
data/Safe/int_video1_frame000522.jpg,0,Safe,Safe
data/High/yt_video3_frame008126.jpg,2,High Risk,High
data/Safe/int_video1_frame000304.jpg,0,Safe,Safe
data/Safe/int_video2_frame000658.jpg,0,Safe,Safe
data/High/int_video3_frame004384.jpg,2,High Risk,High
data/High/69713327-fd8d6872.jpg,2,High Risk,High
data/High/023356_image.jpg,2,High Risk,High
data/Safe/int_video3_frame005294.jpg,0,Safe,Safe
data/High/916102_inst_label.png,2,High Risk,High
data/Safe/int_video3_frame004944.jpg,0,Safe,Safe
data/Moderate/yt_video1_frame000541.jpg,1,Moderate Risk,Moderate
data/High/14d895d8-4e4b302c.jpg,2,High Risk,High
data/High/770996b7-6fe3ed41.jpg,2,High Risk,High
data/High/6ed95151-581765da.jpg,2,High Risk,High
data/High/ab5914fc-e2b991ff.jpg,2,High Risk,High
data/Safe/int_video2_frame000365.jpg,0,Safe,Safe
data/Safe/int_video1_frame000483.jpg,0,Safe,Safe
data/Moderate/yt_video3_frame000245.jpg,1,Moderate Risk,Moderate
data/Safe/24c1fe96-be817014.jpg,0,Safe,Safe
data/Moderate/9c59583c-b467ba42.jpg,1,Moderate Risk,Moderate
data/High/yt_video3_frame010496.jpg,2,High Risk,High
data/High/878528_image.jpg,2,High Risk,High
data/Safe/int_video1_frame000094.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0109.jpg,2,High Risk,High
data/High/yt_video3_frame009143.jpg,2,High Risk,High
data/High/yt_video3_frame013917.jpg,2,High Risk,High
data/High/c39b357e-5a90a6b6.jpg,2,High Risk,High
data/High/int_video3_frame004280.jpg,2,High Risk,High
data/Safe/int_video1_frame000095.jpg,0,Safe,Safe
data/Safe/int_video1_frame000249.jpg,0,Safe,Safe
data/High/yt_video2_frame000429.jpg,2,High Risk,High
data/High/int_video3_frame001486.jpg,2,High Risk,High
data/High/453dc5bc-70ad5ddf.jpg,2,High Risk,High
data/High/c633cafb-496ee40f.jpg,2,High Risk,High
data/Moderate/813a9f4c-056f4a5e.jpg,1,Moderate Risk,Moderate
data/Safe/yt_video2_frame003957.jpg,0,Safe,Safe
data/Safe/int_video2_frame000193.jpg,0,Safe,Safe
data/High/5c0702e5-2cfd263e.jpg,2,High Risk,High
data/High/yt_video1_frame002711.jpg,2,High Risk,High
data/Safe/int_video1_frame000268.jpg,0,Safe,Safe
data/Safe/int_video1_frame000595.jpg,0,Safe,Safe
data/Safe/int_video2_frame000133.jpg,0,Safe,Safe
data/High/6d428cb4-05bc4c55.jpg,2,High Risk,High
data/High/yt_video2_frame003195.jpg,2,High Risk,High
data/Safe/int_video3_frame001245.jpg,0,Safe,Safe
data/Safe/int_video2_frame000674.jpg,0,Safe,Safe
data/High/int_video3_frame003613.jpg,2,High Risk,High
data/Safe/int_video3_frame004907.jpg,0,Safe,Safe
data/High/frame8459_label.png,2,High Risk,High
data/High/custom_high_risk_rain_0052.jpg,2,High Risk,High
data/High/yt_video3_frame004417.jpg,2,High Risk,High
data/High/frame10017_image.jpg,2,High Risk,High
data/Safe/int_video1_frame000308.jpg,0,Safe,Safe
data/High/58bcc213-6cf6f0c3.jpg,2,High Risk,High
data/High/4de4e4b8-8e28b5e0.jpg,2,High Risk,High
data/High/yt_video1_frame003073.jpg,2,High Risk,High
data/High/8abe5615-7798310d.jpg,2,High Risk,High
data/High/yt_video3_frame005959.jpg,2,High Risk,High
data/High/236264_inst_label.png,2,High Risk,High
data/Safe/yt_video2_frame002180.jpg,0,Safe,Safe
data/High/custom_safe_highway_0029.jpg,2,High Risk,High
data/High/yt_video3_frame006869.jpg,2,High Risk,High
data/Safe/aa889a05-eea0d18b.jpg,0,Safe,Safe
data/Safe/int_video1_frame000298.jpg,0,Safe,Safe
data/Safe/int_video3_frame004698.jpg,0,Safe,Safe
data/High/0000192_label.png,2,High Risk,High
data/High/006121_inst_label.png,2,High Risk,High
data/High/yt_video3_frame003649.jpg,2,High Risk,High
data/Safe/int_video2_frame000616.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0022.jpg,2,High Risk,High
data/Safe/int_video1_frame000386.jpg,0,Safe,Safe
data/Safe/int_video2_frame000654.jpg,0,Safe,Safe
data/Safe/int_video2_frame000227.jpg,0,Safe,Safe
data/High/yt_video1_frame003827.jpg,2,High Risk,High
data/Safe/int_video1_frame000536.jpg,0,Safe,Safe
data/High/94cbb1bd-3265c175.jpg,2,High Risk,High
data/High/c8c9db85-9d8a90c1.jpg,2,High Risk,High
data/Safe/int_video2_frame000236.jpg,0,Safe,Safe
data/High/custom_safe_highway_0154.jpg,2,High Risk,High
data/High/frame9899_label.png,2,High Risk,High
data/High/yt_video1_frame000699.jpg,2,High Risk,High
data/High/frame75180_label.png,2,High Risk,High
data/Safe/int_video3_frame000621.jpg,0,Safe,Safe
data/Safe/int_video3_frame005227.jpg,0,Safe,Safe
data/Safe/int_video3_frame000663.jpg,0,Safe,Safe
data/High/42e4c5d5-0cbce4cf.jpg,2,High Risk,High
data/Safe/yt_video3_frame010168.jpg,0,Safe,Safe
data/High/yt_video2_frame003987.jpg,2,High Risk,High
data/Safe/int_video3_frame000789.jpg,0,Safe,Safe
data/High/yt_video3_frame003217.jpg,2,High Risk,High
data/High/yt_video3_frame004837.jpg,2,High Risk,High
data/Safe/int_video2_frame000374.jpg,0,Safe,Safe
data/High/yt_video1_frame000811.jpg,2,High Risk,High
data/High/yt_video1_frame004428.jpg,2,High Risk,High
data/Safe/int_video2_frame000458.jpg,0,Safe,Safe
data/High/yt_video1_frame003822.jpg,2,High Risk,High
data/High/yt_video1_frame001163.jpg,2,High Risk,High
data/High/yt_video2_frame003174.jpg,2,High Risk,High
data/High/053bc093-b2c08f56.jpg,2,High Risk,High
data/High/frame1754_inst_label.png,2,High Risk,High
data/High/frame8122_inst_label.png,2,High Risk,High
data/Safe/int_video1_frame000206.jpg,0,Safe,Safe
data/Safe/int_video2_frame000615.jpg,0,Safe,Safe
data/Safe/42c1fbc0-0d445c50.jpg,0,Safe,Safe
data/High/yt_video1_frame003207.jpg,2,High Risk,High
data/High/0008326_inst_label.png,2,High Risk,High
data/Safe/int_video3_frame003056.jpg,0,Safe,Safe
data/High/int_video3_frame003892.jpg,2,High Risk,High
data/Safe/int_video1_frame000492.jpg,0,Safe,Safe
data/Safe/int_video2_frame000018.jpg,0,Safe,Safe
data/High/5749b012-42587de2.jpg,2,High Risk,High
data/Safe/int_video2_frame000448.jpg,0,Safe,Safe
data/Safe/yt_video3_frame002082.jpg,0,Safe,Safe
data/Moderate/yt_video2_frame004266.jpg,1,Moderate Risk,Moderate
data/High/yt_video3_frame009791.jpg,2,High Risk,High
data/High/0b392d27-4ce0684d.jpg,2,High Risk,High
data/High/25f414f7-66a9588a.jpg,2,High Risk,High
data/High/0009582_label.png,2,High Risk,High
data/High/yt_video3_frame009290.jpg,2,High Risk,High
data/High/22ce3a22-3f73d09a.jpg,2,High Risk,High
data/Safe/int_video1_frame000341.jpg,0,Safe,Safe
data/High/yt_video3_frame004704.jpg,2,High Risk,High
data/Safe/int_video1_frame000192.jpg,0,Safe,Safe
data/High/yt_video2_frame003557.jpg,2,High Risk,High
data/High/5d879a64-212aa150.jpg,2,High Risk,High
data/Safe/int_video1_frame000513.jpg,0,Safe,Safe
data/High/02f11fd9-29728135.jpg,2,High Risk,High
data/Moderate/4d065f29-e6e2bbbf.jpg,1,Moderate Risk,Moderate
data/High/016719_inst_label.png,2,High Risk,High
data/High/int_video3_frame001965.jpg,2,High Risk,High
data/Safe/c9d7b898-27eba05f.jpg,0,Safe,Safe
data/Safe/int_video2_frame000272.jpg,0,Safe,Safe
data/Safe/custom_moderate_city_traffic_0001.jpg,0,Safe,Safe
data/High/6e40074d-c494b4a0.jpg,2,High Risk,High
data/Safe/int_video2_frame000082.jpg,0,Safe,Safe
data/Safe/yt_video2_frame004349.jpg,0,Safe,Safe
data/High/7f69cd60-0569ec5a.jpg,2,High Risk,High
data/Safe/frame4439_image.jpg,0,Safe,Safe
data/Moderate/a19ee994-3250d47a.jpg,1,Moderate Risk,Moderate
data/Safe/2b770aae-20165b60.jpg,0,Safe,Safe
data/Safe/int_video3_frame002781.jpg,0,Safe,Safe
data/High/yt_video3_frame013065.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0051.jpg,2,High Risk,High
data/Safe/int_video1_frame000551.jpg,0,Safe,Safe
data/High/yt_video1_frame002490.jpg,2,High Risk,High
data/High/2d886e65-42154730.jpg,2,High Risk,High
data/High/yt_video2_frame003768.jpg,2,High Risk,High
data/Safe/int_video2_frame000006.jpg,0,Safe,Safe
data/High/7dc2914d-37a6d146.jpg,2,High Risk,High
data/Safe/int_video2_frame000634.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001186.jpg,0,Safe,Safe
data/High/yt_video3_frame007330.jpg,2,High Risk,High
data/Safe/int_video2_frame000643.jpg,0,Safe,Safe
data/High/431992_label.png,2,High Risk,High
data/Safe/int_video2_frame000123.jpg,0,Safe,Safe
data/High/yt_video1_frame003341.jpg,2,High Risk,High
data/High/9fdb240a-10cdd05a.jpg,2,High Risk,High
data/High/yt_video3_frame002883.jpg,2,High Risk,High
data/Safe/int_video1_frame000566.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0156.jpg,2,High Risk,High
data/High/yt_video2_frame002089.jpg,2,High Risk,High
data/High/94578500-ad20564e.jpg,2,High Risk,High
data/High/yt_video2_frame000381.jpg,2,High Risk,High
data/Safe/int_video1_frame000422.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001215.jpg,0,Safe,Safe
data/High/yt_video1_frame004115.jpg,2,High Risk,High
data/High/int_video3_frame003592.jpg,2,High Risk,High
data/Safe/int_video2_frame000597.jpg,0,Safe,Safe
data/High/yt_video3_frame008447.jpg,2,High Risk,High
data/High/yt_video3_frame011674.jpg,2,High Risk,High
data/Safe/int_video1_frame000216.jpg,0,Safe,Safe
data/High/6afa5563-695a9674.jpg,2,High Risk,High
data/Safe/int_video3_frame001990.jpg,0,Safe,Safe
data/High/80b0b8c1-b7cac2de.jpg,2,High Risk,High
data/High/yt_video1_frame000606.jpg,2,High Risk,High
data/High/yt_video3_frame002934.jpg,2,High Risk,High
data/High/000065_inst_label.png,2,High Risk,High
data/Safe/int_video1_frame000576.jpg,0,Safe,Safe
data/Safe/yt_video2_frame003049.jpg,0,Safe,Safe
data/High/0000215_image.jpg,2,High Risk,High
data/Safe/yt_video1_frame003774.jpg,0,Safe,Safe
data/Safe/int_video2_frame000418.jpg,0,Safe,Safe
data/High/frame2451_image.jpg,2,High Risk,High
data/Safe/int_video1_frame000574.jpg,0,Safe,Safe
data/High/yt_video3_frame002786.jpg,2,High Risk,High
data/Safe/int_video2_frame000346.jpg,0,Safe,Safe
data/High/456ccd07-75cb5b78.jpg,2,High Risk,High
data/High/012163_inst_label.png,2,High Risk,High
data/High/35c7dd4a-6569633c.jpg,2,High Risk,High
data/Safe/int_video2_frame000257.jpg,0,Safe,Safe
data/High/5ca9cc2c-3a8d901b.jpg,2,High Risk,High
data/Safe/int_video2_frame000355.jpg,0,Safe,Safe
data/High/frame26571_label.png,2,High Risk,High
data/High/frame15880_label.png,2,High Risk,High
data/Moderate/yt_video1_frame003572.jpg,1,Moderate Risk,Moderate
data/High/af0ffe11-31467fd4.jpg,2,High Risk,High
data/Safe/int_video1_frame000159.jpg,0,Safe,Safe
data/High/yt_video3_frame009064.jpg,2,High Risk,High
data/Safe/int_video2_frame000599.jpg,0,Safe,Safe
data/High/yt_video1_frame002350.jpg,2,High Risk,High
data/Safe/int_video1_frame000320.jpg,0,Safe,Safe
data/High/0009985_inst_label.png,2,High Risk,High
data/High/int_video3_frame005346.jpg,2,High Risk,High
data/Safe/int_video1_frame000454.jpg,0,Safe,Safe
data/Safe/int_video1_frame000306.jpg,0,Safe,Safe
data/Safe/int_video2_frame000128.jpg,0,Safe,Safe
data/High/yt_video2_frame002383.jpg,2,High Risk,High
data/High/custom_safe_highway_0039.jpg,2,High Risk,High
data/Safe/frame17135_image.jpg,0,Safe,Safe
data/High/8ec9dbb2-da6c2c5d.jpg,2,High Risk,High
data/High/0018578_image.jpg,2,High Risk,High
data/High/yt_video3_frame010210.jpg,2,High Risk,High
data/High/yt_video1_frame000432.jpg,2,High Risk,High
data/High/10c2d350-e252ec66.jpg,2,High Risk,High
data/High/yt_video3_frame005427.jpg,2,High Risk,High
data/Safe/int_video1_frame000349.jpg,0,Safe,Safe
data/Safe/int_video2_frame000518.jpg,0,Safe,Safe
data/High/yt_video1_frame002271.jpg,2,High Risk,High
data/High/0003384_image.jpg,2,High Risk,High
data/Safe/aff9360d-f157db41.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0071.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0044.jpg,2,High Risk,High
data/Safe/int_video1_frame000539.jpg,0,Safe,Safe
data/High/yt_video2_frame000936.jpg,2,High Risk,High
data/High/0e55f54c-11c85cce.jpg,2,High Risk,High
data/High/a62f6b94-bbe4fb6f.jpg,2,High Risk,High
data/Moderate/custom_moderate_city_traffic_0140.jpg,1,Moderate Risk,Moderate
data/Safe/int_video1_frame000327.jpg,0,Safe,Safe
data/Safe/8ba13694-a1249ada.jpg,0,Safe,Safe
data/Safe/custom_safe_highway_0115.jpg,0,Safe,Safe
data/High/frame35392_inst_label.png,2,High Risk,High
data/Safe/custom_moderate_city_traffic_0024.jpg,0,Safe,Safe
data/Safe/yt_video1_frame000639.jpg,0,Safe,Safe
data/Safe/int_video3_frame005490.jpg,0,Safe,Safe
data/High/025636_label.png,2,High Risk,High
data/High/frame1769_label.png,2,High Risk,High
data/High/yt_video3_frame008439.jpg,2,High Risk,High
data/High/975cf5c5-49a22d69.jpg,2,High Risk,High
data/Safe/int_video2_frame000318.jpg,0,Safe,Safe
data/Safe/int_video3_frame005454.jpg,0,Safe,Safe
data/High/yt_video2_frame003934.jpg,2,High Risk,High
data/High/39bfc1f0-51e2ae26.jpg,2,High Risk,High
data/High/yt_video3_frame012194.jpg,2,High Risk,High
data/Safe/int_video2_frame000573.jpg,0,Safe,Safe
data/High/5d0dd1ba-93582cb1.jpg,2,High Risk,High
data/Safe/int_video1_frame000037.jpg,0,Safe,Safe
data/Safe/int_video3_frame001851.jpg,0,Safe,Safe
data/Safe/int_video1_frame000039.jpg,0,Safe,Safe
data/Safe/frame8804_image.jpg,0,Safe,Safe
data/Safe/custom_high_risk_rain_0155.jpg,0,Safe,Safe
data/High/int_video3_frame001221.jpg,2,High Risk,High
data/High/yt_video3_frame003823.jpg,2,High Risk,High
data/High/frame32421_label.png,2,High Risk,High
data/Safe/int_video3_frame005135.jpg,0,Safe,Safe
data/High/73359fed-311f7e45.jpg,2,High Risk,High
data/High/721205_image.jpg,2,High Risk,High
data/Safe/int_video1_frame000389.jpg,0,Safe,Safe
data/Safe/int_video3_frame002730.jpg,0,Safe,Safe
data/High/yt_video3_frame000512.jpg,2,High Risk,High
data/High/96bc24a2-3ed35891.jpg,2,High Risk,High
data/High/yt_video3_frame004255.jpg,2,High Risk,High
data/High/916752_inst_label.png,2,High Risk,High
data/High/custom_moderate_city_traffic_0143.jpg,2,High Risk,High
data/Safe/int_video1_frame000124.jpg,0,Safe,Safe
data/High/yt_video1_frame000803.jpg,2,High Risk,High
data/High/yt_video3_frame011854.jpg,2,High Risk,High
data/High/03d75135-83a7f6a0.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0104.jpg,0,Safe,Safe
data/High/yt_video3_frame011181.jpg,2,High Risk,High
data/Moderate/595963_image.jpg,1,Moderate Risk,Moderate
data/High/076428_label.png,2,High Risk,High
data/Safe/int_video1_frame000068.jpg,0,Safe,Safe
data/High/int_video3_frame004775.jpg,2,High Risk,High
data/High/7c5050b6-7064d812.jpg,2,High Risk,High
data/High/2424fdb0-37fb632a.jpg,2,High Risk,High
data/Safe/int_video2_frame000371.jpg,0,Safe,Safe
data/Safe/yt_video3_frame000766.jpg,0,Safe,Safe
data/Safe/yt_video1_frame003449.jpg,0,Safe,Safe
data/High/yt_video3_frame003366.jpg,2,High Risk,High
data/High/custom_safe_highway_0057.jpg,2,High Risk,High
data/Safe/int_video2_frame000406.jpg,0,Safe,Safe
data/Safe/int_video3_frame004231.jpg,0,Safe,Safe
data/Safe/int_video1_frame000479.jpg,0,Safe,Safe
data/High/yt_video1_frame003003.jpg,2,High Risk,High
data/Safe/47545163-ef9895f2.jpg,0,Safe,Safe
data/High/05296fa8-248ff695.jpg,2,High Risk,High
data/High/4246fadc-63b4fe19.jpg,2,High Risk,High
data/Safe/int_video1_frame000542.jpg,0,Safe,Safe
data/High/562315a3-4f29a217.jpg,2,High Risk,High
data/High/yt_video2_frame000467.jpg,2,High Risk,High
data/Safe/yt_video1_frame002462.jpg,0,Safe,Safe
data/Safe/int_video1_frame000326.jpg,0,Safe,Safe
data/High/56a675ab-e4aba859.jpg,2,High Risk,High
data/Safe/yt_video2_frame001225.jpg,0,Safe,Safe
data/Safe/frame4394_image.jpg,0,Safe,Safe
data/High/a7c405a9-cbb11b89.jpg,2,High Risk,High
data/Safe/int_video3_frame005539.jpg,0,Safe,Safe
data/High/ac94dc1f-673c77f0.jpg,2,High Risk,High
data/High/50bc96df-93fbc6bc.jpg,2,High Risk,High
data/Safe/int_video1_frame000161.jpg,0,Safe,Safe
data/High/custom_moderate_city_traffic_0145.jpg,2,High Risk,High
data/High/0001657_image.jpg,2,High Risk,High
data/High/yt_video2_frame003729.jpg,2,High Risk,High
data/Moderate/0009828_image.jpg,1,Moderate Risk,Moderate
data/Safe/int_video3_frame001664.jpg,0,Safe,Safe
data/High/custom_safe_highway_0043.jpg,2,High Risk,High
data/High/yt_video2_frame000836.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0075.jpg,0,Safe,Safe
